Path,Class,Atom,Snippet,Line
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/wifi/WifiConfigManager.java,com.google.zxing.client.android.wifi.WifiConfigManager,Logic as Control Flow,if ((password != null) && (!password.isEmpty())) {     switch (networkType) {         case WEP :             changeNetworkWEP(wifiManager theWifiResult);             break;         case WPA :             changeNetworkWPA(wifiManager theWifiResult);             break;         case WPA2_EAP :             changeNetworkWPA2EAP(wifiManager theWifiResult);             break;     } },86
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/wifi/WifiConfigManager.java,com.google.zxing.client.android.wifi.WifiConfigManager,Logic as Control Flow,if ((existingSSID != null) && existingSSID.equals(ssid)) {     return existingConfig.networkId; },204
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/wifi/WifiConfigManager.java,com.google.zxing.client.android.wifi.WifiConfigManager,Logic as Control Flow,if ((s == null) || s.isEmpty()) {     return null; },223
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/wifi/WifiConfigManager.java,com.google.zxing.client.android.wifi.WifiConfigManager,Logic as Control Flow,"if ((s.charAt(0) == '""') && (s.charAt(s.length() - 1) == '""')) {     return s; }",227
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/wifi/WifiConfigManager.java,com.google.zxing.client.android.wifi.WifiConfigManager,Logic as Control Flow,if ((value == null) || (!HEX_DIGITS.matcher(value).matches())) {     return false; },240
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Infix Operator Precedence,frame.height() / 2 + frame.top,111
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Infix Operator Precedence,frameLeft + (int) (point.getX() * scaleX),130
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Infix Operator Precedence,frameTop + (int) (point.getY() * scaleY),131
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Infix Operator Precedence,frameLeft + (int) (point.getX() * scaleX),142
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Infix Operator Precedence,frameTop + (int) (point.getY() * scaleY),143
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Infix Operator Precedence,size - MAX_RESULT_POINTS / 2,185
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/ViewfinderView.java,com.google.zxing.client.android.ViewfinderView,Conditional Operator,resultBitmap != null ? resultColor : maskColor,95
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Conditional Operator,(nicknameString == null) ? null : COMMA.split(nicknameString.get(0)),67
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Conditional Operator,(geoString == null) ? null : SEMICOLON_OR_COMMA.split(geoString.get(0)),81
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Conditional Operator,(values == null) || values.isEmpty() ? null : values.get(0),281
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Conditional Operator,(list == null) || list.isEmpty() ? null : list.get(0),285
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((!m.find()) || (m.start() != 0)) {     return null; },57
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((birthday != null) && (!isLikeVCardDate(birthday.get(0)))) {     birthday = null; },74
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,"if (""ENCODING"".equalsIgnoreCase(key) && ""QUOTED-PRINTABLE"".equalsIgnoreCase(value)) {     quotedPrintable = true; } else if (""CHARSET"".equalsIgnoreCase(key)) {     quotedPrintableCharset = value; } else if (""VALUE"".equalsIgnoreCase(key)) {     valueType = value; }",140
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((i < (rawText.length() - 1)) && ((rawText.charAt(i + 1) == ' ') || (rawText.charAt(i + 1) == '\t'))) {     i += 2; } else if (quotedPrintable && (((i >= 1) && (rawText.charAt(i - 1) == '=')) || ((i >= 2) && (rawText.charAt(i - 2) == '=')))) {     i++; } else {     break; },154
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,(i < (rawText.length() - 1)) && ((rawText.charAt(i + 1) == ' ') || (rawText.charAt(i + 1) == '\t')),155
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if (quotedPrintable && (((i >= 1) && (rawText.charAt(i - 1) == '=')) || ((i >= 2) && (rawText.charAt(i - 2) == '=')))) {     i++; } else {     break; },158
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,quotedPrintable && (((i >= 1) && (rawText.charAt(i - 1) == '=')) || ((i >= 2) && (rawText.charAt(i - 2) == '='))),159
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,(((i >= 1) && (rawText.charAt(i - 1) == '=')) || ((i >= 2) && (rawText.charAt(i - 2) == '='))),159
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,(((i >= 1) && (rawText.charAt(i - 1) == '=')) || ((i >= 2) && (rawText.charAt(i - 2) == '='))),160
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((i >= 1) && (rawText.charAt(i - 1) == '\r')) {     i--; },175
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,(values == null) || values.isEmpty() ? null : values.get(0),281
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,(list == null) || list.isEmpty() ? null : list.get(0),285
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((lists == null) || lists.isEmpty()) {     return null; },289
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((value != null) && (!value.isEmpty())) {     result.add(value); },295
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((lists == null) || lists.isEmpty()) {     return null; },303
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,"if ((value != null) && (!value.isEmpty())) {     String type = null;     for (int i = 1; i < list.size(); i++) {         String metadatum = list.get(i);         int equals = metadatum.indexOf('=');         if (equals < 0) {             type = metadatum;             break;         }         if (""TYPE"".equalsIgnoreCase(metadatum.substring(0 equals))) {             type = metadatum.substring(equals + 1);             break;         }     }     result.add(type); }",309
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,return (value == null) || VCARD_LIKE_DATE.matcher(value).matches(),331
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,while ((componentIndex < (components.length - 1)) && ((end = name.indexOf(';' start)) >= 0)) {     components[componentIndex] = name.substring(start end);     componentIndex++;     start = end + 1; } ,348
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/VCardResultParser.java,com.google.zxing.client.result.VCardResultParser,Logic as Control Flow,if ((components[i] != null) && (!components[i].isEmpty())) {     if (newName.length() > 0) {         newName.append(' ');     }     newName.append(components[i]); },366
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/EmailDoCoMoResultParser.java,com.google.zxing.client.result.EmailDoCoMoResultParser,Logic as Control Flow,return ((email != null) && ATEXT_ALPHANUMERIC.matcher(email).matches()) && (email.indexOf('@') >= 0),61
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/EmailDoCoMoResultParser.java,com.google.zxing.client.result.EmailDoCoMoResultParser,Logic as Control Flow,((email != null) && ATEXT_ALPHANUMERIC.matcher(email).matches()) && (email.indexOf('@') >= 0),61
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java,com.google.zxing.oned.OneDimensionalCodeWriter,Post Increment Decrement,target[pos++],144
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java,com.google.zxing.oned.OneDimensionalCodeWriter,Logic as Control Flow,"if ((supportedFormats != null) && (!supportedFormats.contains(format))) {     throw new IllegalArgumentException(((""Can only encode "" + supportedFormats) + "" but got "") + format); }",82
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java,com.google.zxing.oned.OneDimensionalCodeWriter,Logic as Control Flow,if ((hints != null) && hints.containsKey(MARGIN)) {     sidesMargin = Integer.parseInt(hints.get(MARGIN).toString()); },88
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/common/BitArrayTestCase.java,com.google.zxing.common.BitArrayTestCase,Infix Operator Precedence,size / 32 + 1,209
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/common/BitArrayTestCase.java,com.google.zxing.common.BitArrayTestCase,Conditional Operator,i <= 31 ? 31 : 33,56
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/common/BitArrayTestCase.java,com.google.zxing.common.BitArrayTestCase,Logic as Control Flow,while ((expected < array.getSize()) && (!array.get(expected))) {     expected++; } ,114
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/Dimension.java,com.google.zxing.Dimension,Infix Operator Precedence,width * 32713 + height,54
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/DecodeHintManager.java,com.google.zxing.client.android.DecodeHintManager,Logic as Control Flow,if ((query == null) || query.isEmpty()) {     return null; },119
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/DecodeHintManager.java,com.google.zxing.client.android.DecodeHintManager,Logic as Control Flow,"if ((""0"".equals(parameterText) || ""false"".equalsIgnoreCase(parameterText)) || ""no"".equalsIgnoreCase(parameterText)) {     hints.put(hintType Boolean.FALSE); } else {     hints.put(hintType Boolean.TRUE); }",162
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/DecodeHintManager.java,com.google.zxing.client.android.DecodeHintManager,Logic as Control Flow,"(""0"".equals(parameterText) || ""false"".equalsIgnoreCase(parameterText)) || ""no"".equalsIgnoreCase(parameterText)",162
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/DecodeHintManager.java,com.google.zxing.client.android.DecodeHintManager,Logic as Control Flow,if ((!parameterText.isEmpty()) && (parameterText.charAt(parameterText.length() - 1) == '')) {     parameterText = parameterText.substring(0 parameterText.length() - 1); },175
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/DecodeHintManager.java,com.google.zxing.client.android.DecodeHintManager,Logic as Control Flow,if ((extras == null) || extras.isEmpty()) {     return null; },202
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/datamatrix/encoder/DebugPlacement.java,com.google.zxing.datamatrix.encoder.DebugPlacement,Conditional Operator,bits[startpos + i] == 1 ? '1' : '0',34
/home/jovyan/work/workspace/Qualificacao/repos/zxing/zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java,com.google.zxing.web.generator.client.ContactInfoGenerator,Conditional Operator,"tel == null ? null : tel.replaceAll(""[^0-9+]+"" """")",95
/home/jovyan/work/workspace/Qualificacao/repos/zxing/zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java,com.google.zxing.web.generator.client.ContactInfoGenerator,Logic as Control Flow,"if ((value != null) && (!value.isEmpty())) {     value = value.replaceAll(""([\\\\:;])"" ""\\\\$1"");     value = value.replaceAll(""\\n"" """");     output.append(prefix).append(':').append(value).append(';'); }",128
/home/jovyan/work/workspace/Qualificacao/repos/zxing/zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java,com.google.zxing.web.generator.client.ContactInfoGenerator,Logic as Control Flow,if ((input != null) && (!input.isEmpty())) {     Validators.validateUrl(input); },197
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AI013x0x1xDecoder.java,com.google.zxing.oned.rss.expanded.decoders.AI013x0x1xDecoder,Infix Operator Precedence,numericDate % 12 + 1,78
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/camera/CameraConfigurationManager.java,com.google.zxing.client.android.camera.CameraConfigurationManager,Logic as Control Flow,return FLASH_MODE_ON.equals(flashMode) || FLASH_MODE_TORCH.equals(flashMode),216
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android/src/com/google/zxing/client/android/camera/CameraConfigurationManager.java,com.google.zxing.client.android.camera.CameraConfigurationManager,Logic as Control Flow,if ((!safeMode) && (!prefs.getBoolean(KEY_DISABLE_EXPOSURE true))) {     CameraConfigurationUtils.setBestExposure(parameters newSetting); },237
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/oned/ITFWriter.java,com.google.zxing.oned.ITFWriter,Infix Operator Precedence,9 + 9 * length,71
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/oned/ITFWriter.java,com.google.zxing.oned.ITFWriter,Infix Operator Precedence,2 * j + 1,79
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java,com.google.zxing.pdf417.PDF417BlackBox4TestCase,Conditional Operator,result.getResultMetadata() == null ? null : ((PDF417ResultMetadata) (result.getResultMetadata().get(PDF417_EXTRA_METADATA))),165
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/Version.java,com.google.zxing.qrcode.decoder.Version,Infix Operator Precedence,17 + 4 * versionNumber,78
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java,com.google.zxing.BufferedImageLuminanceSource,Infix Operator Precedence,(306 * ((pixel >> 16) & 0xFF) +                 601 * ((pixel >> 8) & 0xFF) +                 117 * (pixel & 0xFF) +                 0x200) >> 10,75
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java,com.google.zxing.BufferedImageLuminanceSource,Infix Operator Precedence,(306 * ((pixel >> 16) & 0xFF) +                 601 * ((pixel >> 8) & 0xFF) +                 117 * (pixel & 0xFF) +                 0x200) >> 10,76
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java,com.google.zxing.BufferedImageLuminanceSource,Infix Operator Precedence,(306 * ((pixel >> 16) & 0xFF) +                 601 * ((pixel >> 8) & 0xFF) +                 117 * (pixel & 0xFF) +                 0x200) >> 10,77
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java,com.google.zxing.BufferedImageLuminanceSource,Infix Operator Precedence,left + width / 2,160
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java,com.google.zxing.BufferedImageLuminanceSource,Infix Operator Precedence,top + height / 2,161
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java,com.google.zxing.BufferedImageLuminanceSource,Logic as Control Flow,"if ((y < 0) || (y >= getHeight())) {     throw new IllegalArgumentException(""Requested row is outside the image: "" + y); }",91
/home/jovyan/work/workspace/Qualificacao/repos/zxing/android-integration/src/main/java/com/google/zxing/integration/android/IntentIntegrator.java,com.google.zxing.integration.android.IntentIntegrator,Conditional Operator,(intentOrientation == Integer.MIN_VALUE) ? null : intentOrientation,427
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/SMSMMSResultParser.java,com.google.zxing.client.result.SMSMMSResultParser,Logic as Control Flow,"!(((rawText.startsWith(""sms:"") || rawText.startsWith(""SMS:"")) || rawText.startsWith(""mms:"")) || rawText.startsWith(""MMS:""))",46
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/SMSMMSResultParser.java,com.google.zxing.client.result.SMSMMSResultParser,Logic as Control Flow,"(((rawText.startsWith(""sms:"") || rawText.startsWith(""SMS:"")) || rawText.startsWith(""mms:"")) || rawText.startsWith(""MMS:""))",46
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/SMSMMSResultParser.java,com.google.zxing.client.result.SMSMMSResultParser,Logic as Control Flow,"((rawText.startsWith(""sms:"") || rawText.startsWith(""SMS:"")) || rawText.startsWith(""mms:""))",46
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/client/result/SMSMMSResultParser.java,com.google.zxing.client.result.SMSMMSResultParser,Logic as Control Flow,"if ((nameValuePairs != null) && (!nameValuePairs.isEmpty())) {     subject = nameValuePairs.get(""subject"");     body = nameValuePairs.get(""body"");     querySyntax = true; }",56
/home/jovyan/work/workspace/Qualificacao/repos/zxing/javase/src/main/java/com/google/zxing/client/j2se/CommandLineRunner.java,com.google.zxing.client.j2se.CommandLineRunner,Logic as Control Flow,do {     inputs = retainValid(expand(inputs) config.recursive); } while (config.recursive && isExpandable(inputs) ),77
/home/jovyan/work/workspace/Qualificacao/repos/zxing/javase/src/main/java/com/google/zxing/client/j2se/CommandLineRunner.java,com.google.zxing.client.j2se.CommandLineRunner,Logic as Control Flow,"retain = (!inputPath.getFileName().toString().startsWith(""."")) && (recursive || (!Files.isDirectory(inputPath)))",142
/home/jovyan/work/workspace/Qualificacao/repos/zxing/javase/src/main/java/com/google/zxing/client/j2se/CommandLineRunner.java,com.google.zxing.client.j2se.CommandLineRunner,Logic as Control Flow,"(!inputPath.getFileName().toString().startsWith(""."")) && (recursive || (!Files.isDirectory(inputPath)))",143
/home/jovyan/work/workspace/Qualificacao/repos/zxing/javase/src/main/java/com/google/zxing/client/j2se/CommandLineRunner.java,com.google.zxing.client.j2se.CommandLineRunner,Logic as Control Flow,if (isFileOrDir(input) && Files.isDirectory(Paths.get(input))) {     return true; },156
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/datamatrix/encoder/ASCIIEncoder.java,com.google.zxing.datamatrix.encoder.ASCIIEncoder,Infix Operator Precedence,(digit1 - 48) * 10 + (digit2 - 48),76
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/datamatrix/encoder/ASCIIEncoder.java,com.google.zxing.datamatrix.encoder.ASCIIEncoder,Logic as Control Flow,if (HighLevelEncoder.isDigit(digit1) && HighLevelEncoder.isDigit(digit2)) {     int num = ((digit1 - 48) * 10) + (digit2 - 48);     return ((char) (num + 130)); },75
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/datamatrix/encoder/ASCIIEncoder.java,com.google.zxing.datamatrix.encoder.ASCIIEncoder,Type Conversion,(char) (c - 128 + 1),64
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/datamatrix/encoder/ASCIIEncoder.java,com.google.zxing.datamatrix.encoder.ASCIIEncoder,Type Conversion,(char) (c + 1),67
/home/jovyan/work/workspace/Qualificacao/repos/zxing/core/src/main/java/com/google/zxing/datamatrix/encoder/ASCIIEncoder.java,com.google.zxing.datamatrix.encoder.ASCIIEncoder,Type Conversion,(char) (num + 130),77
